,safegraph_place_id,location_name,street_address,city,region,postal_code,iso_country_code,safegraph_brand_ids,brands,date_range_start,date_range_end,visits_by_each_hour,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_week_brand,first_two_digits,string_cbg
17,sg:96e41249be8847038a62bc9c94c1d646,Spectrum Moving and Storage,4574 39th St Apt 1,San Diego,CA,92116,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730018001,"{""060730018003"":4}","{""060730018001"":4}",{},,470.5,"{""<5"":1,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":2}",{},{},60,60730018001
18,sg:9916069189274afd8e273e2d6f7c0f6f,Hair & Nails Delight,11295 Camino Ruiz Ste 4,San Diego,CA,92126,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730083523,{},"{""060730083482"":4}",{},,159,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",{},{},60,60730083523
19,sg:d1dc72873748491988db361f1fff2fe1,Posh Privy,3722 37th St,San Diego,CA,92105,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0]",60730024012,"{""060730097053"":4,""060730131042"":4,""060730169012"":4,""060730087012"":4,""060372292002"":4}","{""060730087012"":5,""060730024012"":4,""060372292002"":4,""060730027121"":4,""060730083052"":4}","{""US"":18}",5773,39.5,"{""<5"":2,""5-20"":9,""21-60"":12,""61-240"":9,"">240"":2}",{},"{""Kaiser Permanente"":13,""In-N-Out Burger"":13,""Phil's BBQ"":9,""Jack in the Box"":8,""7-Eleven"":8,""Chevron"":7,""Sonic"":7,""Dollar Tree"":6}",60,60730024012
20,sg:e14da7f3afbf4091af37d5676ad69f0f,OB Surf Lodge,5083 Santa Monica Ave Ste 1F,San Diego,CA,92107,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0]",60730075022,"{""060855107001"":4}","{""060730036022"":4,""060750113001"":4,""060730170544"":4,""060730083062"":4,""060730166071"":4}","{""US"":26}",29570,52,"{""<5"":0,""5-20"":9,""21-60"":11,""61-240"":12,"">240"":1}","{""ARCO"":50,""Kimpton Hotels & Restaurants"":25,""Whole Foods Market"":20,""Shell Oil"":9}","{""Starbucks"":19,""Target"":16,""ARCO"":16,""7-Eleven"":15,""Jack in the Box"":13,""Little Caesars"":13,""Westfield"":10,""Carl's Jr."":10,""In-N-Out Burger"":10,""Navy Exchange"":7,""Hyatt Regency"":7,""24 Hour Fitness"":7,""ampm"":7,""Grocery Outlet"":7,""Smart & Final"":7,""Jamba"":7,""Albertsons"":7,""99 Cents Only Stores"":7,""Courtyard by Marriott"":6,""HomeGoods"":6}",60,60730075022
21,sg:f6776e41c006405e8c6af920ff6d5479,Atkinsons Fridge Sub Zero Repair,4330 Camino de la Plz,San Diego,CA,92173,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730100094,"{""060730132031"":4,""060730100092"":4}","{""060730151001"":5,""060730100094"":4,""060730132031"":4,""060730100091"":4}","{""US"":9}",4378,31,"{""<5"":2,""5-20"":12,""21-60"":10,""61-240"":10,"">240"":3}","{""Don Roberto Jewelers"":50,""McDonald's"":30,""AutoZone"":25,""Costco Gasoline"":11}","{""Simon mall"":61,""99 Cents Only Stores"":31,""7-Eleven"":22,""Don Roberto Jewelers"":15,""AÃ©ropostale"":15,""Under Armour"":15,""Smart & Final"":15,""Watermill Express"":15,""Westfield"":15,""Marshalls"":15,""McDonald's"":14,""Dollar Tree"":13,""Subway"":13,""Starbucks"":11,""Reebok"":8,""Chico's Off The Rack"":8,""Forever 21"":8,""Wetzel's Pretzels"":8,""L&L Hawaiian Barbecue"":8,""Rack Room Shoes"":8}",60,60730100094
22,sg:072819100909402db4df2c8ef1ed4c8b,Sushi JJ,111 W Olive Dr Ste E,San Ysidro,CA,92173,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]",60730100131,"{""060730083581"":6}","{""060730083581"":4,""060730100131"":4}","{""US"":6}",6482,41,"{""<5"":0,""5-20"":3,""21-60"":1,""61-240"":2,"">240"":1}","{""Vons"":50,""Starbucks"":48}","{""Carl's Jr."":43,""7-Eleven"":42,""Smart & Final"":28,""Jack in the Box"":28,""Chevron"":27,""Subway"":26,""The Home Depot"":26,""Starbucks"":24,""Zion Market"":14,""Jollibee"":14,""Northgate GonzÃ¡lez Markets"":14,""Restaurant Depot"":14,""Farmers Insurance Group"":14,""Food 4 Less"":14,""Vons"":14,""Chevron Extra Mile"":14,""Cold Stone Creamery"":14,""IGA"":14,""Church's Chicken"":14,""Motel 6"":14}",60,60730100131
23,sg:0afeecc942474d2f8ea4b9565267ee24,VIP Cars,5605 Imperial Ave,San Diego,CA,92114,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730034012,"{""060730170301"":4}","{""060730168112"":4}","{""US"":8}",,379,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":1,"">240"":8}",{},{},60,60730034012
24,sg:0f3a125bdc6b42fc9e5ed64056e15a59,SDEB5 Consulting,304 Kalmia St,San Diego,CA,92101,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730059001,{},{},"{""US"":4}",,10,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",{},{},60,60730059001
25,sg:248440f2b0bd4dc28765771133bf5b3a,Mariscos El Pulpo,1900 Main St Ste 101,San Diego,CA,92113,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730050001,{},{},{},,599,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":1}",{},{},60,60730050001
26,sg:302bc100b4c447729253d8137663512b,King's Fish House,825 Camino de la Reina,San Diego,CA,92108,US,SG_BRAND_2f54c01d4a43f1a3,King's Fish House,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,2,0,1,4,2,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,2,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,1,10,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,4,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,6,3,0,0,0,0,0]",60730093042,"{""060730095041"":6,""060730029041"":4,""060730133101"":4,""060730170291"":4,""060730032021"":4,""060730093042"":4,""040030020011"":4,""060650419113"":4,""060710001083"":4,""060730030041"":4,""060730188032"":4,""060730101031"":4}","{""131390013013"":4,""060650427331"":4,""060730111003"":4,""060730166151"":4,""060730146012"":4,""060730075013"":4,""060650432481"":4,""060371134213"":4,""060730136043"":4,""060730073022"":4,""060730098054"":4,""060730085121"":4,""060650419113"":4,""060730120022"":4}","{""US"":77,""MX"":4}",21377,74,"{""<5"":3,""5-20"":23,""21-60"":29,""61-240"":46,"">240"":22}","{""Westfield"":100,""Super 8"":16,""ARCO"":9,""Dodge"":9,""KFC"":9,""The Coffee Bean & Tea Leaf"":7,""Simon mall"":7,""Starbucks"":5,""Prada"":5,""Shun Fat Supermarket"":5,""Champs Sports"":5,""Shake Shack"":5,""Macy's"":5}","{""Westfield"":100,""Simon mall"":13,""Starbucks"":12,""Target"":10,""ARCO"":10,""Chevron"":9,""Jack in the Box"":6,""Shake Shack"":6,""Vons"":6,""Ralphs"":6,""Chili's Grill & Bar"":5}",60,60730093042
27,sg:33cf0968ca90401fa187aac2b11eadfc,Windermere Homes & Estates Alpine,2605 Alpine Blvd Ste 3,Alpine,CA,91901,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730212053,"{""060730211003"":4}",{},"{""US"":5}",16069,25,"{""<5"":0,""5-20"":2,""21-60"":5,""61-240"":0,"">240"":0}",{},"{""Sinclair Oil"":33,""Shell Oil"":29,""Starbucks"":29,""McDonald's"":25,""Ralph Lauren"":17,""Vons"":17,""Albertsons"":17,""Kaiser Permanente"":16,""Best Buy"":16,""Rite Aid"":16,""Tractor Supply Co."":16,""Panda Express"":16,""Jack in the Box"":16,""Arby's"":16,""Goodwill Industries"":15,""Costco Wholesale Corp."":15}",60,60730212053
28,sg:3f0a91be5b34427388aad069b0d473d9,IKEA,2149 Fenton Pkwy,San Diego,CA,92108,US,SG_BRAND_fe1164dcc2e55b6b92995e4fc3b353c6,IKEA,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,1,1,5,3,4,7,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,10,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,9,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,5,7,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,6,5,7,6,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,3,7,5,1,0,0,0,0]",60730093041,"{""060730133141"":5,""060730083514"":5,""060730100142"":5,""060730077023"":5,""060730180002"":5,""060730031152"":4,""060730133101"":4,""060650422141"":4,""060730185191"":4,""060730187001"":4,""060730132043"":4,""060730083353"":4,""450190031111"":4,""060650507002"":4,""060730204052"":4,""060730083661"":4,""060730200163"":4,""060730154042"":4,""060730159012"":4,""060730133102"":4,""060730031122"":4,""060730134182"":4,""360010140022"":4,""340230031021"":4,""060730083541"":4,""060650432711"":4,""060730085094"":4,""060730159024"":4,""060730139082"":4,""060730036022"":4,""060730162011"":4,""060650504004"":4,""060650427232"":4,""060730088001"":4,""060730191052"":4,""060730027102"":4,""481410102152"":4,""060730083412"":4,""060730116011"":4,""060730193031"":4,""060730085034"":4,""060730200132"":4,""060730032083"":4,""481410002063"":4,""060650432162"":4,""060730034031"":4,""060730198063"":4,""060730083552"":4,""060730178132"":4,""060730170551"":4}","{""060730200141"":6,""060730089022"":6,""060730083273"":5,""060730212061"":5,""060730034031"":5,""060379005061"":5,""060650427081"":4,""060730087021"":4,""481410002063"":4,""060730083541"":4,""060730097052"":4,""060730209032"":4,""060730213032"":4,""060730116011"":4,""060650422141"":4,""060730100142"":4,""060730043002"":4,""060730092022"":4,""060730020022"":4,""060650432352"":4,""060730085111"":4,""060730092011"":4,""060730180002"":4,""060730085131"":4,""060730083523"":4,""060730132043"":4,""060730133141"":4,""060730091014"":4,""060730208071"":4,""060730139082"":4,""060730068021"":4,""060730131023"":4,""060730170431"":4,""060730032083"":4,""060610211221"":4,""060730168062"":4,""450190031111"":4,""060730173032"":4,""060730189033"":4,""060730133131"":4,""060730193031"":4,""060310004041"":4}","{""US"":223,""MX"":9}",21251,20,"{""<5"":1,""5-20"":159,""21-60"":96,""61-240"":5,"">240"":0}","{""Walmart"":11,""Costco Wholesale Corp."":8,""Costco Gasoline"":8,""Starbucks"":6,""ARCO"":5}","{""Starbucks"":23,""Costco Wholesale Corp."":23,""Westfield"":17,""Target"":15,""The Home Depot"":13,""Costco Gasoline"":12,""Jack in the Box"":11,""Walmart"":11,""Vons"":10,""McDonald's"":9,""ARCO"":9,""In-N-Out Burger"":8,""Simon mall"":8,""Chevron"":7,""T.J. Maxx"":6,""Lowe's"":6,""Ralphs"":6,""Ross Stores"":6,""7-Eleven"":6,""Subway"":5}",60,60730093041
29,sg:42a2660981ab4102908ee3bb82b2ee97,Kona Kai Club,1551 Shelter Island Dr,San Diego,CA,92106,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[2,0,0,0,0,0,0,0,2,0,1,1,0,0,3,2,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1,3,6,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,3,1,1,1,1,4,6,1,4,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,3,0,0,4,3,9,1,1,2,0,1,0,0,0,0,1,0,0,1,1,2,3,2,0,2,2,3,5,2,7,4,1,2,0,2,1,0,1,0,0,0,0,3,0,2,0,2,0,1,4,2,0,0,5,1,2,0,1,0,0]",60730071003,"{""060730099021"":5,""060730071003"":5,""060710019061"":4,""060250118011"":4,""060590524202"":4,""060375775041"":4,""060650497001"":4,""170318157013"":4,""060730197023"":4,""060730071002"":4,""360610238011"":4,""060530110003"":4,""060133373004"":4,""060730009004"":4,""410670309001"":4,""060375033021"":4,""060650432522"":4,""060650420042"":4,""060730071001"":4,""060730069003"":4,""061130103022"":4,""060730031071"":4,""060730168044"":4}","{""060730099021"":6,""060730191061"":5,""060730203061"":5,""040136123003"":4,""060590320571"":4,""060730157042"":4,""060730071002"":4,""060650432522"":4,""060710019061"":4,""040131167042"":4,""060371374023"":4,""060730207082"":4,""060730069001"":4,""060730214003"":4}","{""US"":86}",46094,45,"{""<5"":4,""5-20"":48,""21-60"":45,""61-240"":49,"">240"":24}","{""Comfort Inn"":7,""In-N-Out Burger"":6,""Shell Oil"":5}","{""Starbucks"":9,""The Home Depot"":8,""Costco Wholesale Corp."":8,""Vons"":7,""ARCO"":7,""Chevron"":7,""Shell Oil"":6,""Subway"":6}",60,60730071003
30,sg:460b6db7ef6642bfbb14bcfec13d38ca,Empanada Kitchen,2855 El Cajon Blvd Ste 3,San Diego,CA,92104,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730013004,"{""060730002011"":4,""060730021004"":4}","{""060730021004"":4,""060730002011"":4}","{""US"":4}",,13,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",{},{},60,60730013004
31,sg:4c25d48e818c477abf30a235981c248c,OshKosh B'gosh,4460 Camino de la Plz,San Ysidro,CA,92173,US,SG_BRAND_34e0f7d7aa0633e1a2f38bd9ffbefe9f,OshKosh B'gosh,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730100094,{},"{""060730100094"":4}","{""US"":4}",,13,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":1}",{},{},60,60730100094
32,sg:54fae95ff0af4c37bdb1f9064497816e,Fairbanks Country Club Os,Fairbanks Country Club Os,San Diego,CA,92130,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0]",60730083281,"{""060730133102"":5,""060730203071"":4,""060730170291"":4,""060730134101"":4,""060730186103"":4,""060730083281"":4,""060650432292"":4}","{""060730170342"":6,""060730133111"":5,""060730203072"":5,""060730172001"":4,""060650432642"":4,""060730083403"":4,""060730203071"":4,""060730083032"":4,""060730170291"":4}","{""US"":27}",19670,70.5,"{""<5"":1,""5-20"":10,""21-60"":6,""61-240"":16,"">240"":5}","{""7-Eleven"":50,""Vons"":25,""Subway"":10,""McDonald's"":8}","{""Starbucks"":23,""McDonald's"":15,""Baskin Robbins"":13,""Vons"":10,""Shell Oil"":10,""The Home Depot"":7,""Barbeques Galore"":7,""The Bay Club"":7,""Primos"":7,""Luna Grill"":7,""Ralphs"":7,""Westfield"":7,""Chevron Extra Mile"":7,""ULTA Beauty"":7,""Del Taco"":7,""HomeGoods"":7,""ARCO"":6,""Jack in the Box"":6,""Simon mall"":6,""7-Eleven"":6}",60,60730083281
33,sg:56f99e809a5e41038066f0c56a08c1d0,Clausen Nursery,3132 Blackwell Dr,Vista,CA,92084,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730193033,"{""060730198063"":4}","{""060730192031"":4}","{""US"":6}",12020,14,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":0,"">240"":0}","{""Jersey Mike's"":100}","{""Food 4 Less"":43,""ARCO"":42,""Walmart"":29,""7-Eleven"":27,""Chick-fil-A"":25,""Open Sesame"":14,""Zion Market"":14,""G&M"":14,""Pressed Juicery"":14,""Rubio's Restaurants"":14,""Peterbilt"":14,""Wienerschnitzel"":14,""Tuesday Morning"":14,""IKEA"":14,""Kaiser Permanente"":14,""Carl's Jr."":14,""International Trucks"":14,""Jersey Mike's"":14,""Love's Travel Stops and Country Stores"":14,""Pilot Flying J"":13}",60,60730193033
34,sg:68a03f8f69e745888c6ef4053e29495c,Trust Moving and Storage,13388 Highlands Pl,San Diego,CA,92130,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0]",60730215001,"{""060730215001"":6}","{""060730083281"":4}","{""US"":6}",462,8,"{""<5"":0,""5-20"":4,""21-60"":2,""61-240"":1,"">240"":0}",{},"{""Simon mall"":28,""Costco Wholesale Corp."":27,""Amazon Books"":14,""The Baked Bear"":14,""Super King Markets"":14,""Zara"":14,""Topman"":14,""United Pacific"":14,""The Flame Broiler"":14,""LIDS"":14,""Floor and Decor"":14,""The Habit Burger Grill"":14,""Food 4 Less"":14,""P.F. Chang's China Bistro"":14,""Macy's"":14,""Westfield"":14,""Jamba"":14,""99 Cents Only Stores"":14,""Jersey Mike's"":14,""ARCO"":14}",60,60730215001
